osm_id,osm_type,name,brand,operator,addr_full,addr_street,addr_housenumber,addr_city,addr_state,addr_postcode,opening_hours,phone,website,lat,lon
10238104764,node,D1,,,,,,,,,,,,8.8828257,-75.7933484
10238198749,node,D1,D1,,,,,,,,,,https://d1.com.co/,4.6775796,-74.051666
10253874712,node,D1,D1,,,,,,,,,,https://d1.com.co/,4.6573304,-74.0575685
10268692228,node,,D1,,,,,,,,"Mo-Su,PH 09:00-20:00",,,4.6174482,-74.066197
10268739772,node,D1,D1,,,Cl. 6 Nte. #17,,,,,Mo-Su 07:00-21:00,,,7.9037359,-72.4967024
10289669637,node,D1,D1,,,Avenida Circunvalar,,Pereira,,660001,,,,4.8083753,-75.6794785
10289716094,node,D1,D1,,,Calle 15,,Pereira,,660003,,,,4.8095825,-75.6912587
10316689060,node,D1,,,,,,,,,,,,6.092999,-75.6367423
10555185310,node,D1,,,,Carrera 13,,Pereira,,660002,,,,4.8122959,-75.7077484
10555435562,node,D1,,,,,,,,,,,,6.1501026,-75.5310309
10555492830,node,D1,,,,,,,,,,,,6.1519024,-75.3682742
10590325805,node,D1,,,,,,,,,,,,6.029959,-75.4310996
10595337105,node,D1,D1,,,,,,,,,,,4.6134286,-74.0685639
10605296406,node,D1,,,,,,,,,,,,4.645596,-74.0637134
10620977536,node,D1,,,,,,,,,,,,6.2643081,-75.5579404
10687164725,node,D1,,,,,,,,,,,,4.7179455,-74.0327159
10697757909,node,D1,,,,,,,,,,,,1.227006,-77.2871113
10713210660,node,D1,D1,,,,,,,,,,,4.6762861,-74.0468987
10713427008,node,D1,,,,,,,,,,,,4.6402755,-74.0647685
10760104019,node,Tiendas D1,,,,,,,,,,,,11.5460517,-72.9039648
10771375900,node,Tiendas D1,,,,,,,,,,,,3.7223375,-76.2700438
10790576341,node,D1,D1,,,,,,,,,,,5.1976332,-74.8967162
10797319721,node,D1,D1,,,,,,,,,,,4.5277203,-75.7146285
10800481761,node,Tiendas D1,,,,,,,,,,,,7.8368655,-72.4644405
10800481893,node,Tiendas D1,,,,,,,,,,,,7.8572073,-72.4660731
10806584938,node,D1,D1,,,,,,,,,,,4.7251491,-74.1338874
10827458984,node,D1,D1,,,,,,,,,,,3.3851138,-76.5239512
10872573905,node,D1,,,,,,,,,,,,5.0680541,-74.5987907
10920451305,node,D1,,,,,,,,,,,,5.0492517,-75.4802532
10920710706,node,D1,,,,,,,,,,,,5.0553842,-75.4873259
10932072971,node,Tiendas D1,,,,Carrera 10,,Barbosa,,,,,,5.9353486,-73.6145737
10935378205,node,D1,,,,,,,,,,,,5.0530725,-75.4891461
10944499228,node,D1,D1,,,Carrera 15,,Bostón,,660004,,,,4.8080202,-75.6966317
10945029478,node,D1,D1,,,,,,,,,,,4.707236,-74.2313854
10968485805,node,D1,,,,,,,,,,,,4.4137588,-76.1527703
10978021305,node,D1,,,,,,,,,,,,5.4200101,-75.703547
10979945950,node,D1,D1,,,,,,,,,,,8.9940269,-73.9712139
10981473436,node,D1,,,,,,,,,,,,4.9641851,-73.9157286
10981483907,node,D1,,,,,,,,,,,,3.4507838,-76.5424734
11008621406,node,D1,,,,,,,,,,,,6.2419042,-75.598967
11009023505,node,D1,,,,,,,,,"PH,Mo-Su 08:00-21:00",,,6.2513992,-75.5703259
11012987605,node,D1,,,,,,,,,,,,6.2361443,-75.6020796
11018928801,node,D1,D1,,,,,,,,,,,4.5609732,-75.6526858
11026207806,node,D1,,,,,,,,,,,,11.2442471,-73.5588784
11028924806,node,D1,,,,,,,,,,,,2.9534722,-75.2977278
11092592905,node,D1,,,,,,,,,,,,2.1951829,-75.6310309
11110251710,node,D1,,,,,,,,,,,,6.2765118,-75.5889148
11115394005,node,tiendas D1,,,,,,,,,,,,3.548197,-76.30989
11134409617,node,D1,D1,,,,,,,,,,,4.470093,-75.7543305
11141655330,node,D1 de Llanaditas,Tienda D1,,,,,,,,Mo-Su 08:00-21:00,,,6.252001,-75.5429664
11159575626,node,Tiendas D1,,,,Calle 13,,,,,,,,3.4074499,-76.5351409
11207743659,node,D1,,,,,,,,,,,,6.2514163,-75.5704704
11213846663,node,D1,D1,,,,,,,,,,,6.2763577,-75.4404248
11369607870,node,D1,D1,,,Carrera 78,,,,,,,,4.6547886,-74.1306819
11396299733,node,D1,D1,,,,,,,,,,,4.5423707,-75.690511
11401580473,node,Tienda D1,,,,Cl. 146 # 80,69,,,,Mo-Su 08:00-21:00,,"https://d1.com.co
Tiendas D1",4.7375184,-74.0766204
11415711406,node,D1,D1,,,,,,,,,,,8.7506572,-75.8979361
11423583770,node,Tiendas D1,,,,,,,,,,,,4.7374132,-74.0829282
11430337552,node,D1,,,,,,,,,,,,4.5094734,-74.117754
11438981057,node,D1,D1,,,,,,,,,,,6.2114096,-75.5848451
11453120156,node,D1,D1,,,,,,,,"Mo-Su,PH 07:00-21:00",,,4.5390737,-75.697044
11470934193,node,D1,,,,,,,,,,,,2.6403417,-76.5271915
11529022680,node,D1,,,,,,,,,,,,3.4181385,-76.5282109
11558340463,node,D1,,,,,,,,,,,,6.1428101,-75.371342
11569959541,node,D1,D1,,,Calle 107,,Barranquilla,,,,,,11.0142229,-74.8365669
11704933270,node,D1,D1,,,,,,,,,,,7.8994522,-72.5003894
11796247181,node,Tiendas D1,,,,,,,,,,,,3.5353575,-76.2975115
11813150977,node,Tiendas D1,,,,,,,,,,,,4.706866,-74.0714721
11826600129,node,D1,D1,,,,,,,,,,,6.8488881,-75.8175095
11826601743,node,D1,D1,,,,,,,,,,,6.1703262,-75.6167601
11840407995,node,D1,D1,,,,,,,,,,,6.2481485,-75.5972419
11848885464,node,D1,D1,,,Calle 44 #95 - 53,,,,,Mo-Su 08:00-21:00,,,6.2551866,-75.6120004
11850570509,node,D1,D1,,,,,,,,,,,6.1340764,-75.6341271
11887891073,node,D1,D1,,,,,,,,,,,6.279862,-75.587235
11903505018,node,D1,D1,,,,,,,,,,,6.4913398,-74.3997701
11904934456,node,Tiendas D1,,,,Calle 56,,Bucaramanga,,,,,,7.1078717,-73.1183627
11916376308,node,D1,D1,,,,,,,,,,,4.7238432,-74.0722392
11920910187,node,D1,D1,,,,,,,,,,,3.2572208,-76.545666
11961657806,node,D1,D1,,,,,,,,,,,6.3382044,-75.5411766
12033418981,node,Tienda D1,,,,,,,,,,,,2.9142334,-75.2748673
12048659291,node,Tiendas D1,,,,,,,,,,,,8.9476364,-75.4443885
12072262680,node,Tiendas D1,,,,,,,,,Mo-Su 09:00-21:00,000000,,6.1118563,-75.7108926
12077203775,node,D1,D1,,,,,,,,,,,3.2651574,-76.55786
12077656560,node,D1,D1,,,,,,,,,,,10.3950253,-75.4894431
12081195102,node,Tiendas D1,,,,,,,,,,,,3.2656621,-76.5320986
12083752569,node,Tiendas D1,,,,,,,,,Mo-Su 09:00-21:00,,,6.0740549,-75.3315739
12084009871,node,Tienda D1,,,,,,,,,Mo-Su 07:00-18:00,,,6.2860919,-75.6080299
12084033884,node,D1,D1,,,,,,,,,,,3.2599074,-76.5436041
12094353402,node,D1,D1,,,,,,,,"Mo-Su,PH 08:00-21:00",,,0.8281061,-77.6548203
12097361015,node,D1,D1,,,,,,,,,,,6.1693531,-75.3372873
12097361092,node,D1,D1,,,,,,,,,,,6.1700083,-75.3295676
12106633325,node,Tienda D1,,,,,,,,,,,,4.6227345,-74.1096639
12134272192,node,D1,D1,,,,,,,,,,,11.0195588,-74.8040952
12190982361,node,D1,D1,,,,,,,,,,,10.4632545,-73.2305658
12194334443,node,D1,D1,,,,,,,,,,,4.5537157,-75.6571822
12206122816,node,D1,D1,,,,,,,,,,,7.1019841,-73.1060575
12216445142,node,D1,D1,,,,,,,,,,,4.909373,-74.0277937
12223080754,node,D1,D1,,,,,,,,,,,5.0584759,-75.4830279
12223130207,node,D1,D1,,,,,,,,,,,5.0672307,-75.4886863
12240542724,node,D1,D1,,,,,,,,,,,4.9174411,-74.0233869
12273432802,node,Tienda D1,,,,,,,,,,,,4.7365294,-74.0745644
12288644004,node,D1,D1,,,,,,,,,,,4.512727,-76.2383518
12295736800,node,D1,D1,,,,,,,,,,,4.5371495,-75.669106
12312293502,node,D1,,,,,,,,,,,,5.0702164,-75.4945505
12321525838,node,D1,D1,,,,,,,,,,,4.7321905,-74.0450395
12323685749,node,D1,D1,,,,,,,,,,,7.0957478,-73.1083949
12328816459,node,D1,,,,,,,,,,,,6.2576365,-75.5853627
12343825589,node,D1,D1,,,,,,,,,,,7.0874769,-73.1041767
12343825600,node,,,D1,,,,,,,,,,7.0873532,-73.1041008
12351489966,node,D1,D1,,,,,,,,,,,7.0695096,-73.1071305
12364891101,node,D1,,,,Vía Aguas Claras - El Carmen de Viboral,,,,,Mo-Su 08:00-20:00,,https://d1.com.co/,6.0812062,-75.3422344
12389258966,node,D1,D1,,,,,,,,,,,4.6540461,-74.0539842
12407913601,node,D1,,,,,,,,,,,,4.623212,-75.7670452
12421946232,node,D1,D1,,,Carrera 64,98,Barranquilla,,,,,,11.0186318,-74.8221489
12438026001,node,D1,,,,,,,,,,,,11.2336942,-74.2135701
12438874107,node,D1,D1,,,,,Oiba,,,,,,6.2654971,-73.3003823
12449650886,node,D1,,,,Vía 40,107-40,Barranquilla,,,Mo-Su 07:00-21:00,01 8000 120201,https://d1.com.co/,11.0394061,-74.8252215
12453673620,node,D1,D1,,,,,,,,,,,3.4748256,-76.5002402
12467706585,node,Tiendas D1,D1,,,,,,,,,,,4.7625215,-74.0432628
12483455875,node,Tienda D1,,,,,,,,,"Mo-Su,PH 07:00-21:00",,,6.1613649,-75.6423686
12507585767,node,D1,D1,D1,,,,,,,,,,4.5807725,-74.2164951
12526854029,node,D1,D1,,,,,,,,,,,2.452873,-76.6024068
12560191501,node,D1,,,,,,,,,,,,11.2659841,-74.1908731
12560517218,node,Tienda D1,,,,,,,,,,,,9.5250418,-75.5843525
12563440001,node,D1,,,,,,,,,,,,11.2401584,-74.2112315
12563473601,node,D1,,,,,,,,,,,,11.2039523,-74.2246057
12578952601,node,D1,D1,,,,,,,180002,,,,1.6036909,-75.5948972
12587596701,node,D1,,,,,,,,,Mo-Su 08:00-21:00,,,6.149249,-75.3680137
12599744122,node,D1,D1,D1,,Calle 48C Sur,,Bogotá,,,,,,4.5783211,-74.1306365
12669305201,node,D1,,,,,,,,,,,,6.1931683,-75.577601
12706124412,node,D1,,,,,,,,,,,,6.2021675,-75.5566509
12715062599,node,D1,D1,,,,,,,,,,,5.0728555,-75.5201742
12715074503,node,D1,D1,,,,,,,,,,,5.0654096,-75.5056442
12729259012,node,D1,D1,,,,,,,,,,,4.7528648,-74.058282
12729288183,node,D1,D1,,,,,,,,,,,4.7498664,-74.0592223
12778962223,node,D1,D1,,,,,,,,,,,11.0158768,-74.8777403
12805261201,node,D1,,,,,,,,,,,,6.1865289,-72.4693869
12806694587,node,Tiendas D1,,,,,,,,,,,,7.116498,-73.1085613
12814753715,node,D1,D1,,,,,,,,,,,5.2430328,-75.7812634
12814753718,node,D1,D1,,,,,,,,,,,5.2319675,-75.7873341
12815823332,node,D1,D1,,,,,,,,,,,4.6136403,-74.2102028
12824607973,node,D1,D1,,,,,,,,,,,7.1137994,-73.1139926
12845275402,node,D1,,,,,,,,,,,,6.6355334,-73.2222022
12845277801,node,D1,,,,,,,,,Mo-Su 07:00-21:00,,,6.8148908,-73.2692514
12856635601,node,D1,,,,,,,,,,,,6.485487,-75.0200078
12865155103,node,D1,,,,,,,,,,,,6.2274786,-75.4907592
12876218801,node,D1,,,,,,,,,,,,6.079145,-75.634897
12876219001,node,D1,,,,,,,,,,,,6.0403611,-75.7035388
12879290198,node,D1,D1,,,,,,,,,,,6.1621097,-75.635977
12900521601,node,D1,,,,,,,,,,,,5.4052372,-75.4879825
12908505001,node,D1,,,,,,,,,,,,5.2724084,-75.4904016
12911735701,node,D1,,,,,,,,,,,,5.1678408,-75.5212896
12920332902,node,D1,,,,,,,,,,,,4.2639974,-75.9348474
12925063901,node,D1,,,,,,,,,,,,4.098387,-76.2088254
12942539501,node,D1,,,,,,,,,,,,3.4453748,-76.536326
12942540502,node,D1,,,,,,,,,,,,3.4359098,-76.5342942
12946730910,node,D1,,,,,,,,,,,,3.2419826,-76.5543546
12947517501,node,D1,,,,,,,,,,,,3.0063543,-76.4871279
12951170126,node,D1,D1,,,Transversal 9,,Girardot,,252432,,,,4.3159827,-74.7927511
12962391801,node,D1,,,,,,,,,,,,1.6058302,-77.1299721
12974296386,node,D1,D1,,,,,,,,,,,10.4054894,-75.4658433
12983434455,node,D1,D1,,,,,,,,,,,4.611676,-74.2016225
12984662902,node,D1,,,,,,,,,Mo-Su 08:00-21:00,,,0.8274754,-77.639349
12986984502,node,D1,,,,,,,,,Mo-Sa 07:00-21:00; Su 08:00-20:00,,,8.7329889,-75.8739857
12986990701,node,D1,,,,,,,,,,,,8.7465902,-75.8569009
13061076401,node,D1,,,,,,,,,Mo-Su 09:00-21:00,,https://d1.com.co/,4.2059706,-74.6416938
13101104711,node,D1,D1,,,,,,,,,,,6.2235846,-75.5724642
13112978404,node,D1,D1,,,,,,,,,,,2.4373349,-76.61595
13119502145,node,D1,D1,,,,,,,,,,,6.24936,-75.5994149
13119502149,node,D1,D1,,,,,,,,,,,6.2520107,-75.6069071
13120254390,node,D1,D1,,,,,,,,,,,6.2565673,-75.612593
13120425241,node,D1,,,,,,,,,,,,2.4770544,-76.5620359
13127865893,node,D1,D1,,,,,,,,,,,6.2518117,-75.5668292
13128311417,node,D1,,,,,,,,,,,,4.7315342,-74.0502602
268046220,way,Tiendas D1 - Filandia,D1,,,,,,,,,,,4.6741157,-75.6574296
275091515,way,D1,,,,,,,,,,,,6.2843193,-75.5771755
321917000,way,D1,D1,,,,,,,,,,,4.5298485,-75.6424588
323555437,way,Faster Pizza,D1,,,,,,,,,,,4.5347314,-75.6396394
323555442,way,D1,D1,,,,,,,,,,,4.5348119,-75.639615
330299608,way,D1,D1,,,,,,,,,,,4.531602,-75.692025
330998260,way,D1,D1,,,,,,,,,,,4.5391839,-75.6797397
340362134,way,D1,D1,,,,,,,,,,,4.5482831,-75.6758707
374040555,way,Supermercado D1 San Lucas,,KOBA Colombia S.A.S.,,Carrera 22,18A Sur - 135,Medellín,,050022,Mo-Sa 08:00-21:00; Su 09:00-20:00,,http://www.tiendasd1.com,6.180087,-75.5614568
377765989,way,D1,D1,,,,,,,,,,,6.2487673,-75.6085715
387033316,way,D1,,,,,,,,,,,,3.4212209,-76.552769
404727647,way,Tiendas D1,D1,,,,,,,,,,,4.6758964,-74.1440815
408071335,way,D1,D1,D1,,,,,,,"Mo-Su,PH 08:00-21:00",,,4.725378,-74.0329077
410391728,way,D1,,,,,12,,,,,,,4.7156626,-74.214945
412554484,way,D1,D1,,,,,,,,,,,4.749969,-74.0591717
440415319,way,D1,D1,,,,,,,,,,,6.2434132,-75.5940576
461758390,way,D1,D1,,,,,,,,,,,4.6811484,-74.1432583
465530599,way,Tienda D1,,,,,,,,,,,,5.3417367,-72.4010081
467674924,way,D1,,,,Calle 80,29-16,Pereira,,,Mo-Su 09:00-21:00,,www.tiendasd1.com,4.796233,-75.7416398
478121568,way,D1,,,,Calle 57,,Bogotá D.C.,,,,,,4.6450506,-74.072919
483665282,way,D1 Venecia,,D1,,Diagonal 49 Sur,,,,,Mo-Su 08:00-21:00,,,4.5915914,-74.1395214
527383584,way,D1,,,,Avenida Carrera 58,,,,,,,,4.7219938,-74.0668591
528133787,way,D1,,,,Calle 119,12-36,Bogotá D.C.,,,,,,4.6987857,-74.039408
528194919,way,D1,D1,,,Avenida Calle 100,,,,,,,,4.6886752,-74.0623707
528251634,way,D1,D1,,,Calle 82,,,,,,,,4.6684216,-74.0577763
528463409,way,D1,D1,,,Carrera 72A,,,,,,,,4.6871244,-74.0957073
529741093,way,Tiendas D1,,,,Carrera 69,,,,,,,,4.6907732,-74.0754556
529801612,way,Tiendas D1,D1,,,,,,,,,,,4.7104349,-74.0739014
530131609,way,Tiendas D1,D1,,,Avenida Carrera 24,,,,,Mo-Su 08:00-21:00,,https://www.d1.com.co/,4.6637032,-74.0663137
530407249,way,D1,D1,,,Calle 140,,,,,,,,4.7219354,-74.0432158
530577666,way,Tiendas D1,,,,Avenida Carrera 86,,,,,,,,4.6989353,-74.1038645
531305414,way,Tiendas D1,,,,Calle 129A,,,,,,,,4.7175377,-74.0674557
531348970,way,D1,D1,,,Calle 140,,,,,,,,4.7209172,-74.0395304
531355006,way,Tiendas D1,,,,Calle 93,,,,,,,,4.6819571,-74.0672986
531562975,way,Tiendas D1,,,,Carrera 85A,,,,,,,,4.7022851,-74.1006476
531825839,way,,D1,,,Avenida Calle 26,32A-60,,,,,,,4.6300734,-74.0824784
532016461,way,D1,,,,Carrera 102A,,,,,"Mo-Su,PH 08:00-22:00",,,4.731,-74.0993888
532071311,way,D1,D1,,,Carrera 94,,,,,,,,4.703595,-74.1094881
532977789,way,D1,,,,Avenida Suba,,,,,,,,4.7162614,-74.0730138
533054141,way,D1,,,,Calle 128,,,,,,,,4.7262232,-74.0985274
533185866,way,Tiendas D1,,,,Transversal 85,,,,,,,,4.6843449,-74.1106889
533210620,way,D1,D1,,,Avenida Suba,,,,,,,,4.7401001,-74.0876517
533254852,way,Tiendas D1,,,,Avenida Calle 80,24-45,,,,Mo-Su 08:00-20:00,,https://www.d1.com.co/,4.6690488,-74.0638509
533260349,way,Tiendas D1,,,,Carrera 64,,,,,,,,4.6761307,-74.0812053
536143217,way,Tiendas D1,,,,,,,,,,,,4.9854939,-75.6066241
540751516,way,D1,D1,,,Avenida Calle 24,,,,,,,,4.6367677,-74.0967146
540853873,way,D1,D1,,,Avenida Carrera 30,,,,,Mo-Su 08:00-21:00,,https://www.d1.com.co/,4.6399799,-74.0787275
541178406,way,D1,D1,,,Carrera 75,,,,,,,,4.6680773,-74.117917
541978210,way,Tiendas D1,,,,Calle 4G,,,,,,,,4.6268665,-74.1212186
542296243,way,D1,D1,,,Calle 57 Sur,,,,,,,,4.5657341,-74.1349805
543144420,way,D1,,,,Carrera 68G,,,,,,,,4.603568,-74.1387776
543151849,way,D1,D1,D1,,,,,,,,,,4.8281667,-74.3535788
543423981,way,D1,,,,Avenida Carrera 86,,"Bogotá, D.C.",,,,,,4.6319098,-74.1665613
546263208,way,D1,,,,,,,,,,,,6.2448132,-75.617481
546369598,way,D1,D1,,,Carrera 17,11 - 36,,,,Mo-Su 08:00-21:00,,http://tiendasd1.com,4.8210086,-75.6821815
548899887,way,D1,,,,,,,,,,,,6.1859346,-75.653324
550950589,way,D1,,,,,,,,,,,,4.6070833,-74.1857505
551507864,way,D1,D1,D1,,Avenida Calle 13,,,,,,,,4.5839657,-74.2197482
551515459,way,D1,D1,D1,,,,,,,,,,4.5906091,-74.1977037
559918948,way,Tiendas D1,D1,,,,,,,,,,,4.6813959,-74.1487146
569438720,way,Tiendas D1,,,,Calle 75 Norte,71267,,,,,,,3.489554,-76.4936469
576087138,way,Tiendas D1,,,,,,,,,,,,4.077722,-76.1947666
576088100,way,Tiendas D1,,,,,,,,,,,,4.0847214,-76.1940694
576090305,way,Tiendas D1,,,,,,,,,,,,4.08805,-76.1992896
576092841,way,Tiendas D1,,,,,,,,,,,,4.0897131,-76.2044254
576094193,way,Tiendas D1,,,,,,,,,,,,4.0740147,-76.199122
577320635,way,Tiendas D1,,,,,,,,,,,,4.1684859,-76.166964
583379141,way,D1,D1,,,,,,,,,,,4.4466982,-75.2456779
589269709,way,Tienda D1,,,,,,,,,,,,5.0653312,-75.5011702
597104231,way,D1,,,,Vía La Calera,,,,,,,,4.6606859,-74.0069022
630014090,way,D1,D1,,,,,,,,,,,7.0710055,-73.1043556
631925431,way,Tiendas D1,,,,,,,,,Mo-Su 09:00-21:00,,,3.4088499,-76.5487761
648316857,way,D1,,,,,,,,,,,,5.0721907,-75.6722525
660757712,way,D1,,,,,,,,,,,,4.755732,-74.0796629
668980519,way,Tiendas D1,,,,Avenida Carrera 60,,,,,,,,4.6705191,-74.0829174
674635262,way,D1,D1,,,,,,,,,,,10.9635133,-74.8094975
675058439,way,D1,D1,D1,,,,,,,,,,4.4951382,-74.2581562
681731562,way,Tiendas D1,,,,,,,,,,,,4.9291013,-74.1724071
683611576,way,D1,,,,,,,,,,,,4.5881658,-74.1172324
686230609,way,D1,,,,,,,,,,,,5.4020824,-73.3340776
693756664,way,Tiendas D1,,,,Calle 136,,Bogotá D.C.,,111111,,,,4.7221505,-74.0527744
698372405,way,D1,D1,,,Calle 84,47,Barranquilla,,,,,,11.0020822,-74.8186446
704386872,way,D1,D1,,,,,,,,,,,4.5940232,-74.1127975
712299731,way,D1,,,,,,,,,,,,4.7355052,-75.9051417
733457972,way,Senior's Mall,,Tiendas D1,,,,,,,,,,4.4699316,-75.7540616
775431573,way,,,Tienda D1,,,,,,,,,,6.1577885,-75.6038981
777870964,way,Tiendas D1,D1,D1,,Avenida Carrera 9,121-50,Bogotá D.C.,,,,,,4.6988823,-74.032769
780297985,way,D1,D1,,,Carrera 43,90,Barranquilla,,,,,,11.0011588,-74.8261047
781421104,way,D1,D1,,,,,,,,,,,4.5553711,-75.6512835
782273838,way,D1,,,,,,,,,,,,4.6303431,-74.1499679
784634064,way,D1,,,,,,Urrao,,,,,,6.316254,-76.1353904
784946245,way,D1,D1,,,,,,,,,,,6.2330271,-75.5970517
784950560,way,D1,D1,,,,,,,,,,,6.2196539,-75.6028702
785389131,way,D1,,,,,,,,,,,,9.2368665,-74.7451023
785960593,way,D1,D1,,,,,,,,,,,6.2132222,-75.6017681
788122258,way,D1,D1,D1,,Centro Historico Norte,Cra. 42F #79-38,Barranquilla,,,,,,10.9942506,-74.814499
791048608,way,D1,D1,,,Carrera 27,87,Barranquilla,,,,,,10.9771734,-74.8290569
802734307,way,D1,D1,KOBA COLOMBIA SAS,,,,,,,,,,2.4555227,-76.6397563
802734308,way,D1,D1,,,,,,,,,,,2.433912,-76.6206306
802734309,way,D1,D1,,,,,,,,,,,2.4857965,-76.560938
802734314,way,D1,D1,,,,,,,,,,,2.4614246,-76.5838983
813263832,way,D1,D1,D1,,,,,,,,,,4.8119878,-74.3501591
813264366,way,D1,D1,,,,,,,,,,,4.8174915,-74.3634215
813526849,way,D1,,,,,,,,,,,,4.5535028,-74.0846063
842933290,way,D1,D1,,,,,,,,,,,3.5391599,-76.3145884
852202396,way,D1,D1,,,,,,,,,,,1.8509041,-76.0475855
879480817,way,D1,,,,,,,,,,,,6.2384139,-75.5536272
898016995,way,Tienda D1 - Portal de Los Nogales,D1,,,Carrera 12A,,Soledad,,,24/7,,,10.9106425,-74.8105406
906927107,way,Tienda D1,,,,Carrera 30,,Arboletes,ANT,,Mo-Su 07:00-21:00,,,8.85372,-76.4273163
910120055,way,D1,D1,,,,,,,,,,,8.7588038,-75.8701279
910533145,way,D1,D1,,,,,,,,,,,4.7119577,-74.1270358
923259429,way,Tiendas D1,,,,,,,,,,,,3.4402389,-76.5263274
935906282,way,D1,D1,,,,,,,,,,,4.5531566,-74.5344034
940623636,way,D1,D1,,,Carrera 12,,Soledad,,,,,,10.9033689,-74.8060679
950207958,way,D1,D1,,,,,Buenaventura,,764504,,,,3.8808627,-77.0333914
962121868,way,Tienda D1,,,,,,,,,,,,5.8362928,-73.0359845
971464879,way,D1 Cajicá centro,D1,,,Calle 1,4 - 48,,,,08:00-21:00,,,4.9163265,-74.02598
986692976,way,D1,,,,,,,,,,,,6.2475938,-75.5512136
1018857017,way,Tiendas D1,,,,,,,,,,,,9.716978,-75.1217441
1029123948,way,D1,D1,,,,,,,,,,,6.2877842,-73.1464706
1036162441,way,D1,,,,,,,,,,,,3.9856535,-73.7666848
1041672683,way,D1,,,,,,,,,,,,7.8244437,-72.4727181
1042480483,way,D1,D1,,,Autopista Norte,,Copacabana,,,,,,6.3593769,-75.4982879
1043622613,way,D1,D1,,,Calle 30,,Don Matías,,,,,,6.4863036,-75.3953345
1069381404,way,D1,D1,D1,,,,,,,,,,3.5301489,-76.3056766
1092737562,way,D1,D1,,,,,,,,,,,5.1958635,-73.1459268
1097043901,way,D1,,,,,,,,,,,,4.7354015,-74.2704967
1098827491,way,D1,,,,,,,,,,,,4.5795431,-74.0865954
1101845970,way,D1,D1,,,,,,,,,,,4.7607468,-74.0334131
1103636599,way,D1,D1,,,Calle 56,4F-06,Soledad,,,,,,10.8954723,-74.7922502
1103700656,way,D1,D1,Tienda D1,,,,,,,,,,10.9085428,-74.7945008
1110329621,way,D1,D1,D1,,,,,,,,,,4.590252,-74.2060966
1120820648,way,D1,D1,,,,,,,,,,,1.6035638,-75.5949711
1123528532,way,D1,D1,,,,,,,,,,,7.8911854,-72.4908391
1149207205,way,D1,D1,,,,,,,,,,,11.1963207,-74.2282315
1156717264,way,Tiendas D1,,,,,,,,,,,,4.7922419,-75.7277234
1163516950,way,Tiendas D1,,,,,,,,,,,,4.0794219,-76.1968567
1169205810,way,D1,D1,,,,,,,,,,,9.0028291,-73.9739521
1175331022,way,Tiendas D1,,,,,,,,,,,,10.4072964,-75.551307
1193792227,way,D1,,,,,,,,,,,,4.6503147,-74.0858961
1196645540,way,Tiendas D1,,Tiendas D1,,,,,,,,,,10.3773508,-75.499757
1198154705,way,d1,,,,,,,,,,,,4.5715281,-74.0976703
1206710194,way,Tiendas D1,,Tiendas D1,,,,,,,,,,10.3906689,-75.4913881
1210873790,way,D1,D1,,,,,,,,,,,10.8053361,-74.9153459
1216292440,way,D1,D1,,,,,,,,,,,10.7944427,-74.9158831
1220635187,way,D1,D1,Supermercado,,Cl. 15 #8-125,Cl. 15,Facatativa,,,,,,4.8231791,-74.3582581
1221648421,way,D1,D1,,,,,,,,,,,10.5227087,-74.1857251
1221650490,way,D1,D1,,,,,,,,,,,10.5161944,-74.1995175
1224674354,way,D1,D1,D1,,,,,,,,,,4.7043252,-74.2140149
1225793865,way,D1,,,,,,,,,,,,5.0204113,-73.9992367
1229904713,way,Tiendas D1,,,,,,,,,,,,6.2835121,-75.5563378
1241486754,way,D1,D1,,,,,,,,,,,5.0722584,-75.52996
1247668264,way,D1,D1,,,,,,,,,,,4.550814,-75.6659446
1252667872,way,D1,,,,,,,,,,,,4.8162746,-72.2851926
1255667368,way,D1,D1,,,Calle 84A,82-20,,,,Mo-Su 07:00-20:00,,https://d1.com.co/,4.6657739,-74.0524611
1258044986,way,D1,D1,Tiendas D1,,,,,,,,,,4.7592976,-74.3805103
1268005923,way,D1,D1,D1,,,,,,,,,,4.8188198,-73.6357254
1272426527,way,Tiendas D1,,,,,,,,,,,,10.4082411,-75.4985116
1272642051,way,D1,D1,,,,,,,,,,,6.4899538,-74.4051417
1285006030,way,D1,D1,,,,,,,,,,,4.8175642,-75.6884834
1286012894,way,Tiendas D1,,,,,,,,,,,,3.5509668,-73.7118712
1290731122,way,D1,D1,,,,,,,,,,,4.5223764,-75.6931244
1292954602,way,D1,D1,,,,,,,,,,,4.4446752,-75.1911613
1300114716,way,D1,D1,,,Avenida Calle 17,Carrera 1A,Pitalito,,,,,,1.8548264,-76.0376371
1300114717,way,D1,D1,,,Calle 22 Sur,Carrera 2A,Pitalito,,,,,,1.8450232,-76.0667873
1312302342,way,Tienda D1,,,,,,,,,Mo-Su 08:00-20:00,,,6.0572674,-73.4796191
1321714130,way,tiendas D1,,,,,,,,,8 am 9 pm,,,4.8532645,-74.2629884
1324695847,way,D1,D1,,,,,,,,,,,4.74858,-74.0832494
1328392938,way,D1,D1,Tiendas D1,,,,,,,,,,4.7969608,-74.3350396
1328392941,way,Tiendas D1 Calle 3,,Tiendas D1,,,,,,,,,,4.8088638,-74.3517923
1329211871,way,D1,D1,,,,,,,,,,,4.5843353,-74.0963615
1329213177,way,D1,D1,,,,,,,,,,,4.5805746,-74.0914453
